date,tid,price,type,amount
1528720622.0,68174486.0,6765.99,0.0,0.00075907
1528720622.0,68174487.0,6765.99,0.0,0.00258637
1528720622.0,68174489.0,6765.99,0.0,0.00096067
1528720623.0,68174490.0,6765.99,0.0,0.00096053
1528720623.0,68174491.0,6765.99,0.0,0.00288175
1528720623.0,68174492.0,6765.99,0.0,0.0016993
1528720623.0,68174493.0,6765.99,0.0,0.00243859
1528720623.0,68174494.0,6765.99,0.0,0.00096027
1528720623.0,68174495.0,6766.99,0.0,0.00184676
1528720623.0,68174496.0,6766.99,0.0,0.00347243
1528720623.0,68174497.0,6768.99,0.0,0.00110756
1528720623.0,68174498.0,6770.0,0.0,0.0441
1528720623.0,68174499.0,6774.28,0.0,0.01
1528720624.0,68174500.0,6774.8,1.0,0.1531
1528720625.0,68174501.0,6774.8,1.0,1.717e-05
1528720625.0,68174502.0,6767.51,1.0,0.00288283
1528720626.0,68174503.0,6767.51,1.0,0.00711717
1528720630.0,68174504.0,6768.54,0.0,0.0036
1528720630.0,68174506.0,6769.99,0.0,0.00095995
1528720630.0,68174507.0,6773.99,0.0,0.00169731
1528720630.0,68174508.0,6773.99,0.0,0.00258329
1528720630.0,68174509.0,6774.81,0.0,0.10038765
1528720643.0,68174514.0,6768.18,1.0,0.00672168
1528720643.0,68174515.0,6768.81,0.0,0.002
1528720658.0,68174521.0,6769.99,0.0,0.00169824
1528720659.0,68174522.0,6770.0,1.0,3.92330176
1528720660.0,68174523.0,6769.99,0.0,0.00288014
1528720660.0,68174524.0,6770.2,0.0,0.00810251
1528720662.0,68174525.0,6770.01,1.0,0.11047773
1528720675.0,68174539.0,6770.09,0.0,0.07803898
1528720683.0,68174541.0,6768.23,1.0,0.18027
1528720694.0,68174546.0,6770.83,0.0,0.0041
1528720702.0,68174547.0,6770.83,0.0,0.00149519
1528720703.0,68174548.0,6770.99,0.0,0.00199347
1528720703.0,68174549.0,6770.99,0.0,0.00125491
1528720703.0,68174550.0,6770.99,0.0,0.00287982
1528720703.0,68174551.0,6770.99,0.0,0.00199357
1528720703.0,68174552.0,6770.99,0.0,0.00125501
1528720703.0,68174553.0,6770.99,0.0,0.00095985
1528720704.0,68174554.0,6770.99,0.0,0.00273197
1528720704.0,68174555.0,6770.99,0.0,0.00258413
1528720704.0,68174556.0,6770.99,0.0,0.00243674
1528720704.0,68174557.0,6770.99,0.0,0.0022889
1528720705.0,68174558.0,6768.2,1.0,0.0056627
1528720712.0,68174564.0,6771.43,0.0,0.17153626
1528720727.0,68174567.0,6770.0,1.0,1.0
1528720727.0,68174568.0,6770.0,1.0,1.5
1528720732.0,68174570.0,6770.01,1.0,0.07251408
1528720733.0,68174571.0,6770.0,1.0,2.5
1528720734.0,68174573.0,6768.19,1.0,0.25
1528720747.0,68174581.0,6769.99,0.0,0.00110749
1528720747.0,68174582.0,6770.0,0.0,0.08120754
1528720748.0,68174583.0,6770.01,0.0,0.92748592
1528720748.0,68174584.0,6770.01,0.0,1.5
1528720748.0,68174585.0,6770.01,0.0,2.0
1528720748.0,68174586.0,6770.01,0.0,0.49019905
1528720748.0,68174590.0,6770.01,0.0,3.50980095
1528720748.0,68174591.0,6770.01,0.0,1.0
1528720749.0,68174593.0,6770.01,0.0,0.49019905
1528720751.0,68174594.0,6769.16,0.0,1.5
1528720753.0,68174598.0,6770.0,0.0,2.0
1528720753.0,68174599.0,6770.01,0.0,3.0
1528720753.0,68174600.0,6770.01,0.0,0.09548684
1528720764.0,68174605.0,6770.7,0.0,0.00857681
1528720764.0,68174606.0,6770.99,0.0,0.0009597
1528720765.0,68174607.0,6770.99,0.0,0.00214148
1528720765.0,68174608.0,6775.99,0.0,0.00228739
1528720765.0,68174609.0,6776.99,0.0,0.00125421
1528720765.0,68174610.0,6776.99,0.0,0.00169682
1528720765.0,68174611.0,6777.0,0.0,0.00640059
1528720777.0,68174620.0,6775.0,1.0,0.01
1528720785.0,68174623.0,6773.99,0.0,0.00184495
1528720785.0,68174624.0,6775.99,0.0,0.00184442
1528720786.0,68174625.0,6775.99,0.0,0.0025825
1528720786.0,68174626.0,6776.18,0.0,0.06519331
1528720788.0,68174627.0,6776.18,0.0,0.015804
1528720802.0,68174635.0,6773.89,0.0,0.017073
1528720804.0,68174636.0,6770.22,1.0,0.00640059
1528720804.0,68174637.0,6770.12,1.0,0.08117612
1528720804.0,68174638.0,6770.11,1.0,0.21162986
1528720804.0,68174639.0,6770.11,1.0,0.04922633
1528720805.0,68174640.0,6768.0,1.0,0.26094722
1528720819.0,68174646.0,6766.16,1.0,0.15215416
1528720819.0,68174647.0,6765.23,1.0,0.1098
1528720819.0,68174649.0,6765.0,1.0,4.65
1528720820.0,68174650.0,6764.37,1.0,0.223941
1528720821.0,68174651.0,6763.43,1.0,0.00810251
1528720822.0,68174653.0,6757.44,1.0,0.0775
1528720824.0,68174657.0,6759.09,1.0,0.07930455
1528720825.0,68174662.0,6763.83,0.0,0.02956904
1528720834.0,68174669.0,6763.0,0.0,0.01
1528720836.0,68174671.0,6762.16,0.0,0.00993775
1528720836.0,68174672.0,6756.65,1.0,0.01
1528720841.0,68174676.0,6759.89,0.0,0.00109755
1528720845.0,68174678.0,6755.0,1.0,1.0
1528720845.0,68174679.0,6756.66,0.0,1.0
1528720845.0,68174680.0,6756.66,0.0,1.5
1528720845.0,68174681.0,6756.72,1.0,1.0
1528720846.0,68174682.0,6752.95,1.0,0.04855463
1528720849.0,68174683.0,6752.89,0.0,0.07119423
1528720851.0,68174684.0,6757.43,0.0,0.54980628
1528720851.0,68174685.0,6756.55,1.0,0.00273809
1528720855.0,68174690.0,6752.93,0.0,1.0
1528720857.0,68174691.0,6756.33,0.0,1.34625002
1528720862.0,68174696.0,6756.99,0.0,0.00170175
1528720863.0,68174697.0,6758.99,0.0,0.00377241
1528720863.0,68174698.0,6759.99,0.0,0.00273647
1528720863.0,68174699.0,6759.99,0.0,0.00110934
1528720863.0,68174700.0,6760.85,0.0,0.10070011
1528720866.0,68174703.0,6760.85,0.0,0.02344
1528720868.0,68174705.0,6759.21,0.0,0.02199999
1528720871.0,68174710.0,6750.31,1.0,0.074
1528720872.0,68174711.0,6759.21,0.0,0.0050384
1528720872.0,68174712.0,6759.21,0.0,0.44286388
1528720874.0,68174714.0,6759.21,0.0,0.013
1528720874.0,68174715.0,6759.21,0.0,0.003606
1528720881.0,68174719.0,6759.21,0.0,0.02752949
1528720881.0,68174720.0,6759.21,0.0,0.022
1528720884.0,68174722.0,6759.5,0.0,0.017173
1528720889.0,68174724.0,6759.36,0.0,0.019
1528720893.0,68174725.0,6759.37,0.0,0.05447771
1528720899.0,68174728.0,6759.37,0.0,0.08701177
1528720902.0,68174733.0,6759.37,0.0,0.00887048
1528720909.0,68174738.0,6759.37,0.0,0.00498584
1528720913.0,68174742.0,6759.5,0.0,0.02804409
1528720918.0,68174745.0,6759.99,0.0,0.00273655
1528720918.0,68174746.0,6759.99,0.0,0.00155311
1528720918.0,68174747.0,6759.99,0.0,0.00155311
1528720918.0,68174748.0,6760.85,0.0,0.01615723
1528720921.0,68174750.0,6753.05,1.0,0.08667
1528720924.0,68174756.0,6760.99,0.0,0.00258797
1528720924.0,68174757.0,6760.99,0.0,0.00244036
1528720924.0,68174758.0,6760.99,0.0,0.00125686
1528720924.0,68174759.0,6760.99,0.0,0.00140488
1528720924.0,68174760.0,6760.99,0.0,0.00229213
1528720924.0,68174761.0,6760.99,0.0,0.00214454
1528720924.0,68174762.0,6760.99,0.0,0.00096108
1528720926.0,68174763.0,6760.99,1.0,0.05698623
1528720928.0,68174765.0,6757.99,0.0,0.00110969
1528720930.0,68174767.0,6761.99,0.0,0.00273566
1528720930.0,68174768.0,6762.16,0.0,0.01926434
1528720932.0,68174771.0,6753.06,1.0,0.03755618
1528720936.0,68174772.0,6762.16,0.0,0.01799999
1528720943.0,68174775.0,6762.16,0.0,0.034346
1528720947.0,68174777.0,6762.16,0.0,0.06984964
1528720972.0,68174789.0,6762.16,0.0,0.009822
1528720973.0,68174790.0,6762.16,0.0,0.001184
1528720975.0,68174792.0,6762.16,0.0,0.00198744
1528720976.0,68174794.0,6762.16,0.0,0.0165
1528720987.0,68174802.0,6762.16,0.0,0.01
1528720990.0,68174806.0,6762.16,0.0,0.19457353
1528720992.0,68174809.0,6762.16,0.0,0.06051857
1528721006.0,68174815.0,6762.16,0.0,0.01387838
1528721018.0,68174820.0,6759.99,0.0,0.00140494
1528721018.0,68174821.0,6759.99,0.0,0.00110937
1528721018.0,68174822.0,6759.99,0.0,0.0012573
1528721018.0,68174823.0,6759.99,0.0,0.00170094
1528721018.0,68174824.0,6760.0,0.0,0.01653536
1528721018.0,68174825.0,6760.0,0.0,0.03540885
1528721023.0,68174827.0,6759.99,0.0,0.00170104
1528721023.0,68174828.0,6759.99,0.0,0.00096128
1528721023.0,68174829.0,6759.99,0.0,0.00244046
1528721023.0,68174830.0,6759.99,0.0,0.00155321
1528721023.0,68174831.0,6760.0,0.0,0.10337778
1528721028.0,68174833.0,6759.99,0.0,0.00096138
1528721028.0,68174834.0,6759.99,0.0,0.00013897
1528721033.0,68174839.0,6759.99,0.0,0.00110033
1528721038.0,68174841.0,6759.99,0.0,0.00120126
1528721038.0,68174842.0,6759.99,0.0,0.00044815
1528721042.0,68174846.0,6759.99,0.0,0.00228814
1528721042.0,68174847.0,6759.99,0.0,0.00184905
1528721042.0,68174848.0,6759.99,0.0,0.00110929
1528721042.0,68174849.0,6759.99,0.0,0.00214467
1528721042.0,68174850.0,6760.0,0.0,0.01280285
1528721042.0,68174851.0,6760.0,0.0,0.11447466
1528721044.0,68174853.0,6755.11,1.0,0.03383689
1528721044.0,68174854.0,6755.11,1.0,0.00576203
1528721044.0,68174855.0,6755.11,1.0,0.00088686
1528721044.0,68174856.0,6755.01,1.0,0.08118363
1528721044.0,68174857.0,6755.0,1.0,0.62793059
1528721047.0,68174859.0,6755.0,1.0,0.13410853
1528721048.0,68174860.0,6759.99,0.0,0.00125728
1528721048.0,68174861.0,6759.99,0.0,0.00273646
1528721048.0,68174862.0,6759.99,0.0,0.00125697
1528721048.0,68174863.0,6759.99,0.0,0.00273659
1528721048.0,68174864.0,6760.0,0.0,0.4420127
1528721052.0,68174867.0,6759.99,0.0,0.00110082
1528721063.0,68174868.0,6755.0,1.0,0.04295
1528721068.0,68174874.0,6759.99,0.0,0.00074785
1528721068.0,68174875.0,6759.99,0.0,0.00035292
1528721073.0,68174878.0,6755.0,1.0,0.02215568
1528721073.0,68174879.0,6759.99,0.0,0.001496
1528721073.0,68174880.0,6759.99,0.0,0.00184889
1528721074.0,68174881.0,6759.99,0.0,0.0009612
1528721074.0,68174883.0,6759.99,0.0,0.08136107
1528721074.0,68174884.0,6759.99,0.0,0.00229263
1528721074.0,68174885.0,6759.99,0.0,0.00110077
1528721077.0,68174886.0,6759.99,0.0,0.00178383
1528721078.0,68174887.0,6759.99,0.0,0.00110907
1528721078.0,68174888.0,6759.99,0.0,0.00110909
1528721078.0,68174889.0,6760.0,0.0,0.02063835
1528721089.0,68174892.0,6759.99,0.0,0.00110072
1528721098.0,68174894.0,6759.99,0.0,0.00079
1528721108.0,68174964.0,6759.58,0.0,0.03
1528721108.0,68174968.0,6759.99,0.0,0.00025419
1528721108.0,68174971.0,6759.99,0.0,0.0008465
1528721109.0,68174982.0,6759.96,1.0,0.02698623
1528721110.0,68175001.0,6759.99,0.0,0.00041072
1528721110.0,68175004.0,6759.99,0.0,0.00288432
1528721111.0,68175011.0,6759.99,0.0,0.00199664
1528721111.0,68175013.0,6759.99,0.0,0.00229284
1528721111.0,68175016.0,6759.99,0.0,0.00140515
1528721111.0,68175018.0,6760.0,0.0,0.46430537
1528721111.0,68175025.0,6760.0,0.0,1.42738615
1528721112.0,68175038.0,6759.99,0.0,0.00096125
1528721112.0,68175040.0,6760.0,0.0,0.99903875
1528721112.0,68175049.0,6760.0,0.0,1.0
1528721113.0,68175061.0,6759.99,0.0,0.00140529
1528721113.0,68175062.0,6760.0,0.0,0.05362925
1528721115.0,68175065.0,6759.99,0.0,0.00096139
1528721115.0,68175067.0,6760.0,0.0,0.46903861
1528721116.0,68175068.0,6759.99,0.0,0.00214471
1528721116.0,68175069.0,6760.0,0.0,0.03285529
1528721118.0,68175070.0,6760.0,0.0,2.0
1528721119.0,68175071.0,6759.99,0.0,0.00096149
1528721119.0,68175072.0,6760.0,0.0,0.02043374
1528721119.0,68175073.0,6760.0,0.0,11.6
1528721120.0,68175081.0,6759.99,1.0,0.00140508
1528721120.0,68175083.0,6760.0,0.0,1.18806229
1528721123.0,68175094.0,6760.99,0.0,0.00096138
1528721124.0,68175095.0,6762.99,0.0,0.00258744
1528721124.0,68175096.0,6762.99,0.0,0.00125652
1528721124.0,68175097.0,6762.99,0.0,0.00166013
1528721125.0,68175099.0,6762.99,0.0,0.0007793
1528721125.0,68175100.0,6762.99,0.0,0.0028831
1528721125.0,68175101.0,6762.99,1.0,0.00110879
1528721125.0,68175102.0,6763.09,0.0,0.09379039
1528721125.0,68175103.0,6763.09,0.0,0.02861343
1528721134.0,68175116.0,6763.09,0.0,0.00110203
1528721148.0,68175120.0,6763.41,0.0,0.00110018
1528721154.0,68175165.0,6763.41,0.0,0.00889982
1528721154.0,68175166.0,6763.99,0.0,0.00229146
1528721154.0,68175167.0,6763.99,0.0,0.00125626
1528721154.0,68175168.0,6763.99,0.0,0.00569167
1528721154.0,68175169.0,6763.99,0.0,0.00096058
1528721154.0,68175170.0,6763.99,0.0,0.0019957
1528721154.0,68175171.0,6763.99,0.0,0.00091841
1528721163.0,68175174.0,6760.01,1.0,0.00608848
1528721179.0,68175180.0,6763.99,0.0,0.00063378
1528721179.0,68175181.0,6763.99,0.0,0.00140406
1528721179.0,68175182.0,6763.99,0.0,0.00184768
1528721179.0,68175183.0,6763.99,0.0,0.0025869
1528721179.0,68175184.0,6764.99,0.0,0.00288233
1528721179.0,68175185.0,6765.0,0.0,0.00451928
1528721184.0,68175188.0,6764.99,0.0,0.00229099
1528721184.0,68175189.0,6764.99,0.0,0.00169975
1528721184.0,68175190.0,6764.99,0.0,0.00421262
1528721186.0,68175192.0,6765.0,0.0,0.06907564
1528721189.0,68175194.0,6764.99,0.0,0.00140406
1528721189.0,68175195.0,6764.99,0.0,0.00125609
1528721189.0,68175196.0,6765.0,0.0,0.06916349
1528721194.0,68175198.0,6764.99,0.0,0.00184747
1528721194.0,68175199.0,6764.99,0.0,0.00110826
1528721194.0,68175200.0,6764.99,0.0,0.0015521
1528721194.0,68175201.0,6765.0,0.0,1.17885587
1528721198.0,68175204.0,6765.0,0.0,0.07382113
1528721199.0,68175205.0,6765.0,0.0,0.007818
1528721204.0,68175207.0,6764.99,1.0,0.04549217
1528721209.0,68175212.0,6764.99,0.0,0.00184756
1528721209.0,68175213.0,6765.0,0.0,0.10815642
1528721214.0,68175217.0,6764.99,0.0,0.00252972
1528721224.0,68175219.0,6764.99,0.0,0.00109964
1528721235.0,68175224.0,6764.99,0.0,0.00191344
1528721235.0,68175225.0,6765.0,0.0,2.1995864
1528721244.0,68175227.0,6764.99,0.0,0.00109986
1528721250.0,68175228.0,6761.01,1.0,0.03147229
1528721260.0,68175229.0,6764.99,0.0,0.00059965
1528721260.0,68175230.0,6764.99,0.0,0.00273454
1528721260.0,68175231.0,6764.99,0.0,0.00184734
1528721260.0,68175232.0,6764.99,0.0,0.00258657
1528721260.0,68175233.0,6764.99,0.0,0.00169981
1528721260.0,68175234.0,6764.99,0.0,0.00229106
1528721260.0,68175235.0,6764.99,0.0,0.00303007
1528721260.0,68175236.0,6765.0,0.0,0.04130462
1528721266.0,68175237.0,6764.99,0.0,0.00243901
1528721266.0,68175238.0,6764.99,0.0,0.00229077
1528721266.0,68175239.0,6764.99,0.0,0.00273456
1528721266.0,68175240.0,6764.99,0.0,0.00169949
1528721267.0,68175241.0,6765.0,0.0,0.19673316
1528721267.0,68175242.0,6765.0,0.0,0.04549217
1528721269.0,68175243.0,6764.99,0.0,0.00169962
1528721269.0,68175244.0,6765.0,0.0,0.00547382
1528721269.0,68175245.0,6765.99,0.0,0.00184735
1528721270.0,68175246.0,6765.99,0.0,0.00096033
1528721270.0,68175247.0,6765.99,0.0,0.00155146
1528721270.0,68175248.0,6767.95,0.0,0.01855566
1528721278.0,68175254.0,6761.01,1.0,0.04381035
1528721280.0,68175256.0,6761.0,1.0,0.14179755
1528721285.0,68175262.0,6761.99,0.0,0.00164871
1528721290.0,68175265.0,6761.99,0.0,0.00064316
1528721290.0,68175266.0,6764.99,0.0,0.00045713
1528721313.0,68175276.0,6764.27,0.0,0.003
1528721313.0,68175277.0,6764.99,0.0,0.00050328
1528721313.0,68175278.0,6764.99,0.0,0.00273455
1528721314.0,68175279.0,6765.0,1.0,0.99376217
1528721325.0,68175283.0,6762.36,0.0,0.0033
1528721325.0,68175284.0,6766.67,0.0,0.0812655
1528721325.0,68175285.0,6766.68,0.0,0.14719275
1528721330.0,68175287.0,6765.81,0.0,0.0032
1528721330.0,68175288.0,6766.68,0.0,0.1780668
1528721335.0,68175289.0,6765.83,0.0,0.00141887
1528721345.0,68175293.0,6766.99,0.0,0.00110026
1528721354.0,68175298.0,6766.97,0.0,0.01400331
1528721365.0,68175300.0,6765.02,0.0,0.00109955
1528721371.0,68175305.0,6764.41,0.0,0.0038
1528721371.0,68175306.0,6765.99,0.0,0.00199486
1528721371.0,68175307.0,6766.99,0.0,0.00119004
1528721371.0,68175308.0,6766.99,0.0,0.00288159
1528721371.0,68175309.0,6766.99,0.0,0.00273366
1528721371.0,68175310.0,6767.95,0.0,0.02535878
1528721384.0,68175313.0,6763.99,0.0,0.00096075
1528721384.0,68175314.0,6763.99,0.0,0.00243906
1528721384.0,68175315.0,6763.99,0.0,0.00155189
1528721384.0,68175316.0,6763.99,1.0,0.13028523
1528721384.0,68175317.0,6761.0,1.0,0.10894214
1528721385.0,68175318.0,6760.06,1.0,0.08132345
1528721385.0,68175319.0,6760.05,1.0,0.10424371
1528721385.0,68175320.0,6760.05,1.0,0.17
1528721385.0,68175321.0,6760.02,1.0,0.05
1528721385.0,68175322.0,6760.0,1.0,0.33077975
1528721386.0,68175323.0,6760.0,1.0,4.26365309
1528721386.0,68175324.0,6760.0,1.0,0.05919691
1528721386.0,68175325.0,6759.99,1.0,0.031
1528721386.0,68175326.0,6759.14,1.0,0.64615
1528721387.0,68175327.0,6759.14,1.0,3.03066355
1528721390.0,68175329.0,6760.99,0.0,0.00164996
1528721391.0,68175330.0,6760.99,0.0,5.054e-05
1528721391.0,68175331.0,6763.81,0.0,0.00246896
1528721396.0,68175336.0,6763.8,0.0,0.03562511
1528721402.0,68175341.0,6763.8,0.0,0.04569013
1528721403.0,68175342.0,6763.8,1.0,0.1644
1528721404.0,68175343.0,6763.81,1.0,6.357e-05
1528721407.0,68175346.0,6759.19,0.0,1.5
1528721411.0,68175348.0,6763.12,0.0,0.00166342
1528721419.0,68175351.0,6760.99,1.0,0.018
1528721421.0,68175356.0,6759.42,0.0,0.0029
1528721421.0,68175357.0,6763.12,0.0,0.03289246
1528721425.0,68175359.0,6763.12,0.0,0.00165027
1528721430.0,68175361.0,6759.15,1.0,0.08136978
1528721430.0,68175362.0,6759.14,1.0,0.53762144
1528721433.0,68175364.0,6761.79,0.0,0.00129666
1528721434.0,68175366.0,6761.79,0.0,0.00120334
1528721434.0,68175368.0,6761.99,0.0,0.00170025
1528721434.0,68175369.0,6761.99,0.0,0.00243976
1528721434.0,68175370.0,6762.99,0.0,0.00258741
1528721434.0,68175371.0,6763.12,0.0,0.14386385
1528721434.0,68175372.0,6763.81,0.0,0.14820539
1528721434.0,68175373.0,6763.81,0.0,0.3
1528721436.0,68175374.0,6762.88,0.0,0.0035
1528721437.0,68175375.0,6763.12,1.0,0.0322061
1528721445.0,68175379.0,6762.99,0.0,0.0016506
1528721447.0,68175381.0,6762.99,0.0,4.95e-05
1528721447.0,68175382.0,6763.8,0.0,0.03291105
1528721452.0,68175384.0,6763.12,1.0,0.03673744
1528721455.0,68175385.0,6763.9,0.0,0.04840419
1528721456.0,68175386.0,6763.9,1.0,0.03569817
1528721456.0,68175387.0,6761.84,0.0,0.11003981
1528721462.0,68175389.0,6762.33,0.0,0.08159177
1528721466.0,68175390.0,6761.57,0.0,0.00165029
1528721466.0,68175391.0,6761.57,0.0,0.00204971
1528721466.0,68175392.0,6762.33,0.0,0.03247881
1528721466.0,68175393.0,6759.15,1.0,0.01670812
1528721478.0,68175400.0,6759.15,1.0,0.06466461
1528721479.0,68175401.0,6759.14,1.0,2.78556501
1528721481.0,68175402.0,6761.99,0.0,0.00229194
1528721481.0,68175403.0,6761.99,0.0,0.00140484
1528721481.0,68175404.0,6761.99,0.0,0.00170031
1528721481.0,68175405.0,6762.33,0.0,0.01869917
1528721483.0,68175407.0,6762.2,1.0,0.03005701
1528721484.0,68175409.0,6759.27,0.0,0.0035
1528721488.0,68175410.0,6759.38,0.0,0.0008
1528721488.0,68175411.0,6759.99,0.0,0.00110915
1528721488.0,68175412.0,6762.33,0.0,0.00056048
1528721491.0,68175415.0,6762.33,0.0,0.00170768
1528721496.0,68175417.0,6762.24,0.0,0.03518309
1528721501.0,68175418.0,6762.22,0.0,0.01100311
1528721511.0,68175425.0,6762.22,0.0,0.03018949
1528721521.0,68175432.0,6760.9,0.0,0.0028
1528721521.0,68175433.0,6760.99,0.0,0.00096122
1528721522.0,68175434.0,6761.4,0.0,0.00174086
1528721536.0,68175449.0,6758.9,0.0,0.0012
1528721537.0,68175450.0,6759.99,0.0,0.00096132
1528721537.0,68175451.0,6759.99,0.0,0.0004699
1528721547.0,68175454.0,6759.99,0.0,0.00241436
1528721547.0,68175456.0,6759.99,0.0,0.00110913
1528721547.0,68175457.0,6760.99,0.0,0.00096119
1528721547.0,68175458.0,6760.99,0.0,0.00155265
1528721548.0,68175459.0,6761.4,1.0,0.02558388
1528721557.0,68175464.0,6761.94,0.0,0.01098724
1528721560.0,68175465.0,6761.4,1.0,0.15
1528721561.0,68175466.0,6756.65,1.0,0.00110018
1528721562.0,68175467.0,6756.65,1.0,0.00889982
1528721562.0,68175469.0,6756.58,0.0,2.25
1528721572.0,68175476.0,6761.93,0.0,0.00539187
1528721580.0,68175478.0,6759.14,0.0,0.11
1528721580.0,68175479.0,6754.27,1.0,5.0
1528721580.0,68175480.0,6754.27,1.0,5.0
1528721581.0,68175481.0,6754.27,1.0,2.0
1528721581.0,68175483.0,6752.96,1.0,0.56020471
1528721582.0,68175484.0,6752.95,1.0,0.09379039
1528721582.0,68175485.0,6752.95,1.0,0.02861343
1528721586.0,68175486.0,6758.9,0.0,0.01182148
1528721597.0,68175491.0,6759.13,0.0,0.00088
1528721632.0,68175501.0,6759.99,0.0,0.00125708
1528721632.0,68175502.0,6759.99,0.0,0.00140515
1528721632.0,68175503.0,6759.99,0.0,0.0011093
1528721632.0,68175504.0,6759.99,0.0,0.00288453
1528721633.0,68175505.0,6761.99,0.0,0.00110889
1528721633.0,68175506.0,6761.99,0.0,0.00258796
1528721633.0,68175507.0,6761.99,0.0,0.00096115
1528721633.0,68175508.0,6762.99,0.0,0.00125657
1528721633.0,68175509.0,6762.99,0.0,0.00273542
1528721633.0,68175510.0,6763.41,0.0,0.00412994
1528721634.0,68175511.0,6759.99,0.0,0.00140509
1528721635.0,68175512.0,6759.99,1.0,0.01384645
1528721637.0,68175513.0,6759.02,1.0,0.03978809
1528721646.0,68175518.0,6756.65,1.0,0.00412994
1528721656.0,68175522.0,6758.88,0.0,0.02502
1528721659.0,68175524.0,6758.88,0.0,0.00369291
1528721668.0,68175532.0,6758.99,0.0,0.00199733
1528721668.0,68175533.0,6759.99,0.0,0.0028844
1528721668.0,68175534.0,6759.99,0.0,0.00125728
1528721668.0,68175535.0,6759.99,0.0,0.00554711
1528721668.0,68175536.0,6759.99,0.0,0.0019967
1528721668.0,68175537.0,6759.99,0.0,0.00110945
1528721668.0,68175538.0,6759.99,0.0,0.0012571
1528721668.0,68175539.0,6759.99,0.0,0.00288421
1528721668.0,68175540.0,6761.99,0.0,0.00584112
1528721668.0,68175541.0,6762.11,0.0,1.5
1528721669.0,68175542.0,6762.99,0.0,0.002144
1528721669.0,68175543.0,6763.41,0.0,0.00587006
1528721669.0,68175544.0,6765.78,0.0,0.0775
1528721669.0,68175545.0,6765.8,0.0,0.59227236
1528721677.0,68175549.0,6763.47,0.0,0.0550155
1528721712.0,68175577.0,6763.37,0.0,0.01100543
1528721712.0,68175578.0,6758.88,1.0,0.03082816
1528721714.0,68175586.0,6756.65,1.0,0.00587006
1528721716.0,68175588.0,6763.01,0.0,0.0328039
1528721725.0,68175604.0,6759.59,1.0,0.141278
1528721727.0,68175605.0,6752.95,1.0,0.00110203
1528721727.0,68175606.0,6752.85,1.0,0.07883389
1528721728.0,68175608.0,6758.72,0.0,0.013318
1528721746.0,68175618.0,6755.03,0.0,0.03752259
1528721758.0,68175622.0,6750.0,1.0,1.0
1528721758.0,68175623.0,6750.0,1.0,0.018
1528721758.0,68175624.0,6749.88,1.0,0.01
1528721761.0,68175632.0,6753.35,0.0,0.03095758
1528721763.0,68175644.0,6753.3,0.0,0.004617
1528721768.0,68175653.0,6750.01,0.0,0.23137685
1528721773.0,68175661.0,6744.48,0.0,0.02201302
1528721773.0,68175663.0,6742.8,1.0,1.0
1528721776.0,68175665.0,6745.55,0.0,0.03463091
1528721780.0,68175667.0,6745.55,0.0,1.46536909
1528721785.0,68175670.0,6746.93,0.0,1.5
1528721789.0,68175673.0,6748.31,0.0,0.04387809
1528721789.0,68175674.0,6748.32,0.0,4.95612191
1528721789.0,68175675.0,6748.32,0.0,0.03081403
1528721791.0,68175677.0,6745.97,0.0,0.77189931
1528721791.0,68175678.0,6748.74,1.0,0.8
1528721797.0,68175681.0,6747.25,0.0,0.03859496
1528721798.0,68175684.0,6746.24,1.0,0.224347
1528721798.0,68175685.0,6745.47,0.0,0.23623063
1528721799.0,68175687.0,6745.47,0.0,4.11528573
1528721799.0,68175688.0,6747.99,0.0,0.00259315
1528721803.0,68175690.0,6748.43,0.0,0.00192975
1528721803.0,68175691.0,6750.99,0.0,0.0015553
1528721803.0,68175692.0,6751.95,0.0,0.00558064
1528721804.0,68175695.0,6751.95,0.0,0.02748603
1528721806.0,68175707.0,6751.19,0.0,0.03844008
1528721809.0,68175710.0,6751.19,0.0,0.0143535
1528721810.0,68175712.0,6747.34,1.0,4.96517274
1528721811.0,68175713.0,6747.34,1.0,5.0
1528721811.0,68175714.0,6747.34,1.0,0.80159695
1528721811.0,68175715.0,6747.34,1.0,4.27417218
1528721813.0,68175716.0,6747.35,1.0,0.0814412
1528721815.0,68175718.0,6743.94,0.0,0.07732618
1528721826.0,68175725.0,6746.71,0.0,0.08149066
1528721826.0,68175726.0,6746.99,0.0,0.00229703
1528721826.0,68175728.0,6746.99,0.0,0.00185253
1528721826.0,68175729.0,6748.09,0.0,0.09324302
1528721828.0,68175731.0,6742.0,1.0,0.017
1528721828.0,68175732.0,6741.59,1.0,0.06032618
1528721829.0,68175733.0,6741.59,1.0,5.0
1528721830.0,68175735.0,6741.59,1.0,0.72582782
1528721836.0,68175742.0,6741.6,1.0,0.08155205
1528721836.0,68175743.0,6741.59,1.0,1.77716995
1528721836.0,68175745.0,6741.59,1.0,2.0
1528721836.0,68175746.0,6741.59,1.0,2.0
1528721837.0,68175747.0,6741.59,1.0,0.02
1528721837.0,68175749.0,6741.59,1.0,0.94167605
1528721837.0,68175750.0,6741.0,1.0,0.2
1528721838.0,68175751.0,6741.0,1.0,2.0
1528721838.0,68175752.0,6741.0,1.0,1.8
1528721838.0,68175753.0,6741.0,1.0,2.0
1528721838.0,68175754.0,6741.0,1.0,7.87081522
